codigo_solicitado,cod_solic_desc
11184314,TAMPA C TP/TCL/PW YP11G-E W11 RJ45
11184447,TAMPA C DN50E HTX MOC+GYT BL FP
11184702,PLM VJFE-ADL PRO I7-1255U DDR4 BOREO
11184724,PLM VJFE-ADL PRO 8GB I5-1235U DDR4 BOREO
11185071,LCD 14 HD GRAY N140BGA-EA4 N14DP9
11185182,PLM DN50E-140H I5-1245U DDR4 IP3 SKD
11185224,PLM POS-RIH470EM PLUS 8GB V002 I5-10500T
11185495,CAM AF 108M S5KHM6 A A 6PBG B ST V1.0
11185584,TECLA DEEZER K142 GRAY NEW SIZE
11185585,TECLA NETFLIX K142 GRAY NEW SIZE
11185588,PLM NL40MU1 D03 I3-1115G4 DDR4 BOREO BOR
11185622,PLM POS-RIH470EM SPECIAL V005 8GB I3-101
11185835,TAMPA BATERIA GRAFITE N12P
11185892,PLM N15QPE 4GB/128GB 7C GEN 2 DDR4L BMOR
11187811,LCD 14 HD DN50 NT140WHM-N44 CA720P
11187820,PLM POS-RIH470EM PLUS 16GB V004 I5-10400
11187821,PLM POS-RIH470EM PLUS 16GB V002 I5-10400
11187891,TAMPA D N15TP6 COBALT GRAY
11187892,LCD 15 FHD N156HGA N15LP6 COBALT GRAY
11187931,PLM VJFE-ADL V2 16GB I5-1235U DDR4 BOREO
11188695,PLM N14KP6 8GB I3-6167U DDR4 BOREO
11188702,PLM CG15D12P 4GB E128GB N4020 DDR4 JABIL
11188723,PLM N14KP6-TG I3-1115G4 DDR4 BOREO
11188724,PLM N14KP6-TG I5-1155G7 DDR4 BOREO
11188746,ADAPT AC/DC 1450-50QD 45W 3P LITEON
11188792,PLM VJFE-AMD 7 5700U DDR4 BOREO
11188864,PLM VJFE-AMD 8GB 7 5700U DDR4 BOREO BORE
11188929,TAMPA C N14LP6 COBALT GRAY BOW
11188930,TAMPA C N14LP6 FP PRETO BOW
11189634,PLM POS-RIH470EM I3-10100T DDR4 BOREO BO
11189787,PLM POS-RIH670EU 16GB V002 I5-12400T DDR
11190037,PLM POS-RIH670EU V002 16GB I5-12400T DDR
11190186,BATERIA MOEDA CR1632 AUTOADESIV L400
11190212,CONJ FRONT T2040B-PA-3-64 C/PEL TLD+XC
11190213,CONJ TRAS V2 PRET C SILK REDE E ANT L400
11190245,ADAPT AC/DC PA-1450-26BA_5 45W 3P LITEON
11190289,LCD 11.6 IPS HD LCM116BE0 10390C K116R
11190452,PLM A215U2 8GB I3-8130U DDR4 BMORN SKD
11190497,TECLADO MSTE TE MP UE2022
11190507,PLM S650 2GB LPDDR4 BOREO SC9863A
11190529,PLM VAIO-TGL V2 PRO I5-1135G7 DDR4 BOREO
11190579,TAMPA C N14EPA COBALT GRAY
11190593,SSD 4GB M2 SS210-M280 APCER
11190880,CAMERA 1.12.N14DP6.10006 SRV
11191348,PLM DN50 TPM I3-1215U DDR4 BOREO
11191365,LCD 14   GRAY 1366*768  BOE\HD TN N14DP9
11191416,PLM VJFE-ADL V2 4GB I3-1215U BOREO BOREO
11191503,TABLET POSITIVO T780G
11191545,TABLET POSITIVO T780MF?MINIONS+
11191919,TAMPA C VAIO N15 TGL/ADL COBALTGRAY
11192314,CONJ FRONT T2040 SAT101B040I28Y03 C/ PEL
11192478,PLM VJFE-TGL V2 I5-1135G7 DDR4 BOREO
11192551,TCL ABNT2 SK-6620 W11 USB PR LITEON
11192555,ADAPT AC/DC NP11GE 30W 3P
11192565,TCL ABNT2 SK-6620 W11 USB PR LITEON
11192569,PLM K116R 4GB 128GB N4020 LPDDR4 JABIL B
11192616,PLM POS-RAX300ES V003 8GB PRO 4350GE DDR
11192715,CONJ TAMPA BATERIA PT H205G LOGO
11192781,CONJ TAMPA IMPRESSORA PRETO L400
11192960,PLACA SUB H30I
11192990,CABO COAXIAL 0.81*130.5MM H30I PT
11193153,LEITOR BIOMETRICO PT SM7
11193154,FPC CHAVES LATERAIS 2 SM7
11193302,"BATER 1C LI-PO 4900MAH 18,86WH INFINIX C"
11193428,PLM B1791 L300 LPDDR3 BOREO MT8765WB
11194101,TCL ABNT2 SK-6620 W11 USB PR LITEON
11194154,CONJ FRONTAL MIPI BOE T780F SRV
11194229,FPC CHAVES LATERAIS 2L H30I
11195298,CONJUNTO FRONTAL TL10 V2
11195437,PLM POS-RIH670EU PLUS 4GB I5-12400T DDR4
11196464,MON LED 23.8 LG 24BL550J POS
11196648,CABO DE DADOS USB-C NACIONAL I-SHENG V2
11196684,PLM SUB KEY B1791 L300 SKD SRV
11196939,CONJ FRONT PT BR V1 SM7
11198023,LCD 15.6 N44_V8.2 GRAY1366*768AG CG15DP2
11198311,PLM POS-RAX300ES V003 16GB PRO 5650GE DD
11198412,TAMPA C VAIO N15TP6 COBALT GRAY
11200239,LCD 14 GRAY 1366*768 HD N14DP9R AG
11200262,CONJ FRONTAL TL-10 V4 SEM SUP
11200363,LCD 15 FHD NT156HCA N15LP6 COBALT GRAY
11200470,TAMPA C N14EPA COBALT GRAY
11200592,PLM VAIO-TGL PRO TPM I3-1115G4 DDR4 BORE
11200593,TAMPA C DN50E AMR TP+ SYM BL
11200595,LCD 14 FHD DN50 NT140FHM-N44 CA/IR
11201896,CONJ DECO LARANJA INT L400 REDE INJ
11203367,PLM VJFE-ADL V2 I5-1235U DDR4 BOREO
29566,BATTERY LI 3V CR2032 220MAH LEAD-FREE(RO
3011933,COMPAQ PRESARIO 420
3800621,TABLET POSITIVO T1075 CKD 2/32GB MAO
5000041,NETTOP GENERICO SANT
8000341,MON LED 18.5 POS FIT859 POS
8000411,MON LED 18.5` POS FIT859 POS
8000421,MON LED 18.5 POS FIT8511 POS
11060152,MON LCD 18.5 AOC 936SWA POS
11064397,ESTAB 600VA 115/230 PR EXS 3P ENERMAX
11067991,BAT 6CEL BAK 48.84WH P/NTB SHUTTLE GETAC
11084623,PL CONVERSORA DC/AC DA18HV1
11086967,MOU PS2 3BT SCR RD-M778 PR WRIDR
11090388,PL CONVERSORA DC/DC DC8CXX CKD
11092403,PLR WI-FI WLESS RTL8188EE SHUTL MONT
11092563,TCL ABNT2 SK-6620 USB PR POS
11092953,TRAVA SEG V-OSI 4MM CABO 200CM
11093120,FONTE TFX 300W PI-T300G-S(01) POSIT AUT
11094061,MON LED 18.5 LG 19EB13P-B POS
11097591,FONTE TFX 300W SS-300TGW V.B1.0 SEASO AU
11098545,PLACA USB HUB DC8X + SUPORTE
11099791,LCD 14 C/PRT C/SER S/LOG NTB H14ID8 W81
11105494,"HDD 500GB 2,5` SATAIII TOSHB MQ01ABF050"
11105990,PLM W940TU N2807 DDR3L CLEVO CKD
11106030,TCL ABNT2-FIN K291 USB PR MTREY POS
11106058,PLM POS-EIB85CZ TPM2 V2 DDR3 ECS ECO
11107175,FONTE TFX 300W SS-300TFX V.D1.0 POSIT AU
11108204,PLM DC8BT11 V1 N2807 DDR3L SHUTL CKD
11108220,ADAPT AC/DC HKA03619021-8C 40W 2P HUNTK
11109921,BATER 1C LI-PO 6000MAH T_FNG MONT
11109940,LCD 14 PST CAM 0.3 SHUT H14BT58
11111167,"HDD 500GB 2,5` SATAIII SEAGT ST500LM021"
11111660,MON LED 21.5` LG 22MP55VQ POS
11111684,ADAPT AC/DC CR-1A 5W 2P RAGTK
11111711,PLM POS-PIH81DI V2 DDR3 PEGTR CKD
11112023,"WEB CAM 1MB,BISON,BN6F1GYTN-342 V2.1 SHU"
11112260,PLM W942SW&SW1 W/FINGER DDR3L CLEVO CKD
11112854,PLACA USB DH8SU01 C/SUPORTE
11113184,PL CONVERSORA DC/DC DH3XXX CKD
11113403,PLM H14BT58 V2 N2808 DDR3L SHUTL CKD
11113701,LCD 14 CAM0.3 S/SERIG H14BT58 SHUTT
11114303,LCD ANTENA+ALTO FALANTES+ CAMERA BRANCO
11115184,CONJ PLM SMARTPHONE S455 SRV
11115245,ADAPT AC/DC S13A00 NTB 180? 65W 2P SALCO
11116393,"HDD 1TB 3,5` SATAIII WESTE WD10EZEX"
11116901,PROC CORE I5 6500T SR2L8 TRAY DSK INTEL
11117016,SSD 240GB SATAIII 535 SERIES INTEL
11117226,"CABO AL Y 2M(1,5X0,5)3PX1MM+MICKEY BLIND"
11117437,FONTE ATX 300W FSP300-60EGA(P76002) FSP
11117496,SSD 128GB SATAIII SFD25H1 APCER
11117520,LEITOR DE CARTAO SFD-321F/T41B SEMA
11117627,FONE DE OUVIDO C/MIC MY-M6431 CTIA
11117674,MON LED 19.5 LG 20M37AA POS
11117677,MON LED 19.5` LG 20M37AA BR POS
11117703,SSD 256GB SATAIII X400 SDISK
11117918,TCL ABNT2 RD-K2005B W8 PS2 PR WRIDR
11118513,BATER 2C LI-PO 3000MAH GLW MONT
11118549,CABO FLAT HDD NTB SHUTTLE S14BW
11118552,ALTO FALANTE 4OHM 2W NTB S14BW0X
11118579,PLM S14BW01 EMMC I N3710 DDR3L SHUTL CKD
11118646,MOU USB 2BT+SCR SM-9023K PR LITEO
11118693,CONJUNTO FRONTAL S520 PRETO - DIJING
11119096,PLM S14BW01 EMMC N N3010 DDR3L SHUTL CKD
11119647,TAMPA DE BATERIA Q3/Q5 ROSA
11119814,PLM S520 L - 4G RAGTK LPDDR3 MONT MT6735
11119815,PLM K179 KOZEN LPDDR3 CKD MT6753V
11120642,TCL PRETO RTRILUM P/ NTB N250JU-V CLEVO
11121019,PLACA USB DH8&DH3 SHUTTLE CKD
11121197,"HDD 1TB 2,5` SATAIII SEAGT ST1000LM035"
11121259,ADAPT AC/DC CR-2000BA 10W 2P RAGTK
11121261,"HDD 500GB 2,5` SATAIII DIGIT WD5000LPCX"
11121339,ADAPT AC/DC FSP090-DIEBN2 V2 90W 3P FSP
11121516,BATER 1C LI-ION 2800MAH KOZEN CKD
11121587,PLM S14BW01 EMMC I C/WF N3010 DDR3L SHUT
11121622,PLM DH8BU01 C/WIFI I5-5200U DDR3L SHUTL
11121943,PLM S455 EMMC I MT6582V LPDDR3 JABIL MON
11122243,"HDD 1TB 2,5` SATAIII SEAGT ST1000LM048"
11122325,PL CONEXAO DE SOM FR USB 2.0+3.0 CE685?
11122400,MEM 4GB DDR4 PC17000 SODIMM GDKEY MONT
11122402,MEM 4GB DDR3L PC12800 SODIMM GDKEY MONT
11123049,MEM 16GB DDR4 PC17000 SODIMM GDKEY MONT
11123145,FONTE TFX 240W IP-P240GF7-2 INWIN AUT
11123350,MON LED 23 LG 23MB35PH
11123362,PLM DH8BW C/ EMMC IMP N3060 DDR3L JABIL
11123370,PLM DH8BW C/ EMMC NAC N3060 DDR3L JABIL
11123426,MOU USB 3BT+SCR M3160 PR YOUNG
11123456,PLR WI-FI/BT WLESS 8265NGW FLEX MONT
11123467,PLM POS-PIQ170DU R3 DVI DDR4 AROCK ECO
11123572,TAMPA DA BATERIA S430 GOLDEN
11123573,TAMPA DA BATERIA S430 ROSA
11124051,ADAPT AC/DC DA-65C19-CAAK 65W 3P APD
11124113,CONJ FRONTAL - S555 - BRANCO
11124123,FPC BOTOES LIG/DESL/VOL BRANCO - Q11/Q17
11124280,ADAPT AC/DC PA-1900-32BR 90W 3P LITEON
11124299,PLM S520 M F1 JABIL LPDDR3 MONT MT6580A
11124356,LCD 14 TELA HD CAM HD WLAN ANT M14KL01
11124398,CONJ FRONTAL - Q11 - BRANCO
11124482,MEM 4GB DDR3L PC12800 SODIMM ADATA MONT
11124491,MEM 2GB DDR3L PC12800 SODIMM ADATA MONT
11124675,PLM M14KL01 GS/DK I5-7300U DDR4 ECOFP
11124824,PLM N250JU V2 I5-7200U DDR3L CLEVO CKD
11125149,FONTE ATX 300W FSP300-60EGA RET FSP AUT
11125195,PL POWER SW N250JU-V BOREO CKDFP
11125200,PL HDD N250JU-V BOREO CKDFP
11125231,BATT-LI KTS BBBCR2032B
11126580,BATER 2C LI-PO 4200MAH SHUTL MONT
11126600,BATER 2C LI-PO 10000MAH PTI MONT
11126615,PLM POS-EIBWDQ I3-5015U DDR3L DIGIB MONT
11126639,PLM S14SL01 S/EMMC I3-6006U DDR3L CKDFP
11126681,LCD 14 3.6MM W/LOGO CHT14B BB
11126682,TAMPA C C/TP MIC TCL SPK NTB CHT14B BB
11127061,FONTE TFX 300W 300TBS SEASO AUT
11127167,BATER 2C LI-PO 7000MAH SCOPE SKD
11127614,CONJUNTO FRONTAL PRETO S430B NOVO
11127623,PLM CHT14B WIFI N Z8350 LPDDR3 JABIL MON
11127638,PLM POS-PIB150DT R3 DVI DDR4 ECOFP
11127648,FONTE TFX 200W PI-T200G-D(01) POSIT AUT
11127726,FONTE ATX 300W FSP300-60EGA(P76002) FSP
11128211,PROC CORE I5 7400T SR332 TRAY DSK INTEL
11128582,CONJUNTO FRONTAL S511 PRETO HANCAI
11128686,LCD 14 ROXO CAM 1M S14SL03 VAIO
11128693,SSD 256GB SATA CV6-CQ256 LITEO
11129544,SSD 128GB SATA PX-128S3C PXTOR
11129545,SSD 256GB SATAIII PX-256S3C PXTOR
11129569,PLM POS-EIB85CZ TPM2 V2 DDR3 DIGIB MONT
11129812,ADAPT AC/DC ARSENAL II 40W 2P SALCO
11129902,MEM 4GB DDR4 PC19200 SODIMM SMART MONT
11130018,ADAPT AC/DC FSP090-DIEBN2 POS 90W 3P FSP
11130052,TAMPA TRASEIRA S/ VESA CINZA DH8KL01
11130087,BATER 4C LI-ION 2200MAH CLEVO MONT
11130307,PLM DH8KL01 S/EMMC I3-7100U DDR4 BOREO C
11130576,MEM 8GB DDR4 PC17000 SODIMM GDKEY MONT
11130583,MEM 4GB DDR4 PC19200 DIMM GDKEY MONT
11130633,CONJUNTO FRONTAL ROSE GOLDEN SERV
11130636,CONJUNTO PLACA MAE S510 SERV
11130896,PLM S511 V2 JABIL LPDDR3 MONT SC7731C
11130905,SSD 128GB SATA CV6-CQ128-01 LITEO
11130907,MON LED 21.5 LG 22MP55PQ CBL HDMI POS
11131007,TAMPA DE BATERIA S530 CINZA MCD
11131043,TCL ABNT2 K120 USB PR LTECH POS
11131069,MEM 4GB DDR4 PC19200 DIMM KMAX MONT
11131142,ADAPT AC/DC CR-1016 5W 2P SALCO
11131245,CONJUNTO TAMPA TRASEIRA QX2 AZUL V2
11131311,ADAPT AC/DC CR-1016 PR 5W 2P SALCO IND
11131455,LCD 15.6 FHD 2MIC N250WU-V CLEVO
11131683,MEM 4GB DDR4 PC19200 SODIMM ADATA MONT
11131803,TAMPA D NTB V142N VASTKING
11131848,MON LED 23 LG 23MB35PH PATRIMONIO
11131954,ADAPT AC/DC EE-0503000X 15W 2P VKING
11131956,PLM V142N 2G 32GB Z8350 DDR3L VKING MONT
11132062,PLM M14KL01 GS TP I7-7500U DDR4 BOREO EC
11132121,PLM CHT14B 8M V2 EMMC & WIFI NAC Z8350 L
11132173,PLM M14KL01 GS/DK TP V1.3 I7-7600U DDR4
11132198,TAMPA C PR C/TP TCL SPK V142N VASTKING
11132491,FONTE TFX 200W PI-T200P-S(01) SEASO AUT
11132513,TAMPA C C/TP TCL ENG SPK S/MYLAR V142N
11132532,LCD 14 PR GLARE H210H(HX)E45W3004 V142N
11132750,LCD14 ANTI GLARE 3.0MM IVO W/LOGO CHT14B
11132851,CABO FLAT TP 205MM NTB V142N
11133059,TAMPA C TOUCH TCL NTB S15KL SHUTTLE
11133154,PLM S15SL01 I3-6006U DDR3L BOREO CKDFP
11133269,LCD 14 GL CE 2081140HHD027001-03D V142N
11133374,CONJ PAINEL LCD TABLET T1075 S/LOGO
11133466,SSD 256GB SATAIII PX-256S3C RET PXTOR
11133484,SSD 128GB SATA CV6-CQ128 1.3.02 LITEO
11133647,PROC CORE I7 8700 SR3QS TRAY DSK INTEL
11133770,TAMPA C C/TP TCL SPK NTB RED V142N RED V
11133813,PLM V142N 4G 32GB FP Z8350 LPDDR3 JABIL
11134048,PLM POS-RIB360EC PLUS DDR4 ECOFP
11134199,TAMPA C C/TP & TCL NETFLIX NTB V116N VKI
11134293,TAMPA D NTB V116N VASTKING
11134308,FFC USB 26P P=0.5MM J14GL11 JIHWAW
11134313,BATER 2C LI-PO 10000MAH VKING MONT
11134919,ADAPT AC/DC WA-24Q12FB 24W 2P APD
11135050,PLM LIO X 4G JABIL LPDDR3 MONT MT6739
11135458,MEM 8GB DDR4 PC21300 SODIMM SMART MONT
11135482,ALTO FALANTE 2W 4OHM YC ES1AU11
11135644,MEM 8GB DDR4 PC21300 DIMM SMART MONT
11135735,MEM 16GB DDR4 PC21300 SODIMM MICRN MONT
11135811,"HDD 2TB 2,5 SATAIII SEAGT ST2000LM015"
11135827,LCD 15.6` TELA FHD MIC WLAN ANT NB50TL
11135954,FPC BOTOES LATERAIS LIGA/DESL VOL LIO+
11136322,TAMPA C S/TOUCH PRATA NETFLIX J14GL11
11136776,COVER C W/TP+TCL+W/BACKLIGHT NF50WU-V
11136777,COVER D NF50WU-V
11136791,LCD 15.6 FHD NF50WU-V POSITIVO
11136793,COVER C W/TP+TCL+NON BACKLIGHT NF50WU-V
11136810,PLM NF50WU-V I7-8550U DDR4 BOREO CKDFP
11136846,CVI PCI-E 3.0 2GB GDDR5 GT1030 GALAX
11136999,MON LED 23.8 AOC 24P1U POS
11137401,MEM 8GB DDR4 PC19200 SODIMM ADATA BOREO
11137460,MEM 8GB DDR4 PC19200 SODIMM GDKEY SIGMA
11138235,ADAPT AC/DC A12-040N2A 40W 2P CHINY
11138250,PL BACKLIGHT W2150G SKD
11138286,CVI PCI-E 3.0 4GB GDDR5 GTX 1050 TI 4GB
11138372,"ADAPT AC/DC F15L3-050300SPA 2,2M 15W 2P"
11138397,ADAPT AC/DC DA-90J19-AHAA 90W 3P APD
11138637,LEITOR DE CARTAO MP-18 GERTEC-MANAUS
11138779,PLMCEL S532 SC7731E DDR3 JABIL MONT
11138836,TAMPA DE BATERIA S532 PRETO
11138893,LCD 14 PR AGLARE SL140DC30D1465-A00 V142
11138902,TAMPA C C/TP RED V142N RED VASTKING NTFX
11139180,ADAPT AC/DC F15L3-050300SPA 15W 2P
11139260,PL POWER W2150G SKD
11139282,"LCD 21,5 TELA FHD W2150G"
11139283,BASE DE ALUMINIO PRATA W2150G
11139413,MON LED 23.8 AOC 24P1U
11139576,LCD 14 AGLARE ALYSL140DC30D1465-A00V142N
11139580,CVI PCI-E 3.0 2GB GDDR5 GTX 1050 GIGAB
11140069,"MONITOR LED 23,8 AOC 24P1U POS HDMI"
11142559,CONJUNTO PLACA MAE S509 SERV
11142727,"LCD 14,1 HD AG N140BGA-EA3 CINZA N14DP6"
11142734,BATER 1C LI-PO 2000MAH BOREO MONT
11142739,TAMPA DE BATERIA S532 AURORA
11143844,CONJUNTO TAMPA TRAS C/ LENT S509 DOURADO
11144010,THERMAL CONDUTIVE SILICA 15*15*0.7MM N14
11144162,VENTILADOR NTB SHUTTLE PINDAI S14SL
11144169,PLM N14DP6 4G HDD N4000 LPDDR4 JABIL MON
11144185,LCD 14 PR AGLAR SL140DC30D1465-A00 V2
11144222,PLM N25XWU-V I7-8550U DDR4 BOREO CKDFP
11144383,LCD 14TELA HD CAM HD WLAN SERIGRAF.LASER
11144452,TAMPA COVER C TP CINZA NETFLIX N14DP6
11144453,TAMPA DE BATERIA S532 DOURADO V01
11144458,FONTE FATX 180W PI-F180G-F(01) POSIT AUT
11144580,PROC CORE I3 I3-9300 SRCZU TRAY DSK INTE
11144608,LCD 15.6 W/O LOGO TELA FHD MIC WLAN ANT
11144792,LCD 15.6` V2 FHD NF50WU-V POSITIVO
11144794,PLM W2150G HD N4000 LPDDR4 1.2 BOREO CKD
11144808,MEM 4GB DDR3L PC12800 SODIMM MLSER MONT
11144814,PLM S545 SC9863 TEM LPDDR4 SKD
11144855,LCD 14 NT140WHM-N43 DARK GRAY V142R
11144874,ANTENA WIFI BT V142R
11144943,SSD 512GB NVME M2 CL1-8D512-QL03 LITEO
11145038,PLM V142N/R 2G 32GB Z8350 LPDDR3 JABIL M
11145051,PLM V142N/R 4G 64GB Z8350 LPDDR3 JABIL M
11145121,ADAPT AC/DC  PA-1650-90S2 65W 3P LITEO
11145135,PLM POS-RIQ370EB I7-8700T DDR4 BOREO ECO
11145249,TAMPA C C/TP SPK RED V142R
11145451,CABO FLAT FFC TOUCHPAD N14ZP6
11145473,ANTENA WIFI BT N14ZP6
11145699,PLM S14SL03 S/EMMC C I3-6006U DDR3L BORE
11145867,COVER CPU MODULE NB50TH
11145918,PLM W2150G HD N4000 LPDDR4 1.2 BOREO CWB
11145919,PLM N14ZP6 4G 64GB Z8350 LPDDR3 JABIL MO
11145920,PLM N14ZP6 2G 32GB Z8350 LPDDR3 JABIL MO
11145962,PLM DH8KL01 C S/EMMC I5-7200U DDR4 BOREO
11146691,PLM M14KR01 GS/DK/DCF I5-8250U DDR4 SHUT
11146908,MON LED 21.5 LG 22MP55PQ SN FW POS
11147038,PLM W2150G HD N4000 LPDDR4 BOR C CKD
11147318,MOU KM-206W SEM FIO POSITIVO
11149255,PLM PENTIUM ACC-J2900 GAR 01010199
11149693,PLM W2150G CAM 64GB N4000 LPDDR4 BOREO C
11150033,TAMPA COVER D RED N14ZP6
11150034,"LCD 14,1 HD AG RED N14ZP6"
11150452,PLM POS-RIB360EC PLUS B I3-9100T DDR4 BO
11151031,CABO FLAT PL IO P/ PLM N15WP6
11151043,CABO POWER DCIN 70MM N14WP6/N15WP6 BMORN
11151586,"LCD 14,1 IPS HD AG RED N14ZP6"
11151834,MON LED 23.8 LG 24BL550J AL
11152858,FONTE TFX 200W IP-P300HF7-2 POSIT AUT
11152956,TECLA POWER T770 T770K
11152998,TAMPA COVER C RED C/TECLA N14EP6
11153162,LCD 14 FHD AG WHITE N14WP6
11153185,ANTENA DIV LIO 3
11153342,"BATER 1C LI-PO 2000MAH 7,4WH TEM MONT"
11153367,TAMPA TRASEIRA TABLET T1085 C/ LOGO V2
11153490,TAMPA C TP CINZA S/TECLA N14UP6
11153829,MON LED 21.5` LG 22MP55PJ POS SME-SP
11153881,TAMPA COVER C TP CINZA S/TECLA N14AP6
11154533,PLM POS-RIB360EC D8400TSR3X6 I5-8400T DD
11154534,PLM N14EP6 2G N 32GB Z8350 DDR3 JABIL
11155158,TABLET POSITIVO T770C
11155159,TABLET POSITIVO T770KC
11155195,PLM SP2 LPDDR4 32GB CWB EMMC NAC JABIL L
11155224,PLM N14AP6 4G 64GB N3350 LPDDR4 JABIL JA
11155335,TCL ABNT2 SK-6620 LED SEPLAG/DF USB PR
11155494,PROC RYZEN 5 PRO 2600 TRAY DSK AMD
11155837,CONJUNTO CAMERA LCD V142N
11155896,PLM POS-EIH310EF D9400SR3X5 I5-9400 DDR4
11156035,PLM POS-RIB360EE PLUS B8400SR3QT I5-8400
11156043,PLM POS-RIB360EE D9400SR3X5 I5-9400 DDR4
11156047,PLM POS-RIB360EE C8100SR3N5 I3-8100 DDR4
11156056,PLM POS-PIB150DR C7100TSR35P I3-7100T DD
11156453,SSD 4GB SATA M2 APM2T80SS21004GANS-5ATG
11156608,MEM 8GB DDR4 PC21300 UDIMM ADATA
11156613,PROC CORE I5 10400 TRAY DSK INTEL
11156663,PLM POS-RIB360EC E9700TSRG17 I7-9700T DD
11156680,HD 12T A12T-ST12000NM002G GAR 4150075
11156763,PAINEL FRONTAL DO TE UE2020
11156768,TAMPA PLASTICA MR UE2020/22
11156778,TAMPA PLASTICA MA UE2020/22
11156804,CONJ FRONTAL C LCD CKD LIO3 IND
11156889,PLM UE2020 ATOM X5-E3490 DDR3 BOREO BORE
11156931,ADAPT AC/DC A12-040N2A VAIO CWB IND 40W
11157017,SSD 256GB CVB-CD256-V03 SSSTC
11157024,SSD 512GB NVME M2 CA5-8D512-QL03 SSSTC
11157032,CONJUNTO FRONTAL S513 HANCAI
11157070,CAMERA FRONTAL 5MP SENS GC5035 FF S513
11157330,PLM NL40CU-1 I3-10110U DDR4 BOREO
11157331,TAMPA C DARK GRAY NTB N15WP6 V2
11157341,PLM NL40CU-1 I5-10210U DDR4 BOREO
11157427,PLM N14AP6 AC-3165 N3350 LPDDR4 JABIL JA
11158258,PLM POS-RIB360EE B9100SRCZV I3-9100 DDR4
11158260,PLM POS-RIB360EE BASIC I3-9100 DDR4 BORE
11158268,PROC CORE I7 8700 SR3QS TRAY DSK INTEL
11158290,TAMPA D NTB K116N VASTKING
11158417,PLM POS-RAA320EJ V003 3 3200GE DDR4 BORE
11158457,PLM POS-RAA320EI R5P2600 PRO 2600 DDR4 B
11158459,PLM POS-RAA320EJ R3P3200GE PRO 3200GE DD
11158461,PLM POS-EIH310EF E9700SRG13 I7-9700 DDR4
11158720,PROC CORE I5 8500T SR3XD TRAY DSK INTEL
11158739,PLR WI-FI/BT WLESS AX201 NON-VPRO INTEL
11158748,TAMPA C NON BL K/B NL40CU1 CLEVO
11158773,PLM VJFE-KL 1.2 I3-8130U DDR4 BOREO
11158794,FAN MODULE (WINMA) PWM N141WU
11159307,SSD 256GB NVME M2 SX6000 LITE XPG ADATA
11159532,CONJUNTO FRONTAL S532 HF REV2
11159866,TAMPA C WHITE BL K/B NL40CU1 CLEVO FP
11159978,TAMPA DE BATERIA Q20 BRANCA
11159997,CONJ COVER C CINZA N14AP6 SRV 2
11159998,CONJUNTO FRONTAL HF Q20
11160011,PLACA SUB Q20
11160070,CONJUNTO FRONTAL S431B PRETO
11160099,LCD HD V142R DKGREY RETRABALHADO
11160105,LCD 11.6 GLARE SF32K32768D31T-12.5 K116N
11160305,TAMPA C NON BL K/B BMORN N14AP6 V2
11160361,BATER 4C LI-ION 3175MAH 50WH
11160467,SSD 256GB NVME M2 NI201 BIWIN
11160476,SSD 128GB SATA M2 CVB-8D128 SSSTC
11160486,FONTE FATX 230W PI-F230B-S(01) SOHOO AUT
11160544,LCD 14` FHD AG DARK GRAY N14WP6 BOE
11160545,DISPLAY LCD 14.1 FHD N14WP6 C 100W BOE
11160695,PLM V142R-2 4GB 128GB Z8330 DDR3 JABIL
11160701,CONJ TAMPA B DKGREY V142R/R2/ZP6/EP6
11160734,ADAPT AC/DC PA-1450-26BA_4 45W 3P LITEON
11160865,DISPLAY LCD 15.6 HD N15WP6 GRAY ICELAKE
11160907,PLM N14EP6 4GB 64GB Z8330 DDR3 JABIL JAB
11161049,CONJ PAINEL LCD 10.1` T1085 COM LOGO V3
11161188,PLM N14AP6 HDD N3350 LPDDR4 JABIL JABIL
11161210,PLM N14AP6 N3350 LPDDR4 JABIL JABIL
11161709,LCD 13.9 IPS HD G RED N14 ECOSISTEM
11161832,LEITOR TM UE2020/UE2022
11161890,PLM NL40CU-1 TPM I3-10110U DDR4 BOREO
11163164,RECEIVER Q20
11163732,CAMERA DUPLA 2MP/5MP TABLET T2040
11164100,TAMPA COVER D RED N14 ECOSISTEM
11164134,PLR WI-FI/BT WLESS AX.201 INTEL SKD
11164160,"LCD 21,5 TELA FHD A215U2_W2150G V2"
11164303,MOU USB 2.0 3BT+SCR M3170 PR YOUNG
11164480,PAINEL LCD HD N140BGA-EA3 SRV
11164484,CABO LCD 1.17.N14DP6.00002 SRV
11165372,TAMPA COVER C RED N14 ECOSISTEM COM ANTE
11166337,MEM 32GB DDR4 PC21300 SODIMM GDKEY MONT
11166984,CABO FLAT 1*6*109.2 6PIN TP K142
11166985,BATER 2C LI-ION 10000MAH 37WH VKING SKD
11167018,TAMPA COVER C GOLD K142
11167048,PLM N14ZP7 4GB 128GB Z8350 DDR3 JABIL JA
11167055,ADAPT AC/DC CR-2001PR JIPPO 10W 2P SALCO
11167068,TAMPA COVER D RED K142 ECOSISTEM
11167088,PLM N14AP7 4GB N3350 LPDDR4 JABIL JABIL
11167111,PLM N14KP6 8GB I5-6287U DDR4 BOREO BOREO
11167310,"ADAPT AC/DC CR-1507B 7,5W 2P JSHEN"
11167329,LCD 14 IPS FHD RED K142 SL
