abertura_id,modelo,problema,tipo_equipamento,codigo_solicitado,cod_solic_desc,rn
7366387,50237,"  
DATA DA COMPRA: FORA  DA GARANTIA 
N? DE S?RIE:  4A149P68W

SINTOMA: NAO LIGA 

A?AO: CLIENTE SOLICITA OR?AMENTO PARA PLACA MAE

PLACA MAE - POSITIVO STILO XR2995 XR3008 XR3000 XR2995 / PREMIUM XS4200 PREMIUM TV XS3210
11105990
R$ 342,90 

SOLU?AO: ORIENTADO CADASTRADO E-MAIL PARA RECEBER NOTIFICA?AO. 

CONTATO: 71 986816918
E-MAIL: SERGIOTJ33@HOTMAIL.COM



 RECALL:
CRP - ABRIR CHAMADO PARA TROCA DE BATERIA CONFORME PROCEDIMENTO HTTP://INTRANETCRP.POSITIVO.CORP/?P=61655 .

ATP - ESTE ATENDIMENTO DEVE SEGUIR O PROCEDIMENTO CONFORME BIT BATERIA W940 - LINHA POSITIVO PREMIUM/STILO.
",null,000000000011099468,BATER 3C LI-ION 2200MAH CLEVO MONT,32
7905081,50925,HD COM DEFEITO,null,000000000011105493,"HDD 320GB 2,5 SATAIII WESTE WD3200LPVX",1
7873903,45904,"SINTOMA:
AQUECENDO MUITO,  LENTIDAO, NAO LIGA
A?AO:
EQUIPAMENTO FORA DE GARANTIA, ABERTO CHAMADO COMO OR?AMENTO.
SOLU?AO:
ABERTO CHAMADO EM OR?AMENTO",null,000000000011105493,"HDD 320GB 2,5 SATAIII WESTE WD3200LPVX",2
8418838,52010,CARCA?A ESTA BEM DANIFICADA COM A DOBRADI?A AGARRANDO . CLIENTE DESEJA APENAS O OR?AMENTO PARA TROCA DA CARCA?A J? QUE O COMPUTADOR SEGUE FUNCIONANDO NORMAL,NOTEBOOK,000000000011107248,LCD COMPLETO 14.0 POSITIVO CLEVO W942SV,1
8196108,56720,"	TOMBAMENTO 1530 876 DEFEITO: PLACA WI FI SEM SINAL, QUEIMADA. INSTITUI?AO: COORDENADORIA REGIONAL DE EDUCA?AO - CRE/MACHADINHO ENDERE?O: AV. DIOMERO MORAES BORBA N? 2525 BAIRRO: CENTRO CEP: 76 868 000 MUNICIPIO: MACHADINHO D' OESTE - RO HORARIO DE EXPEDIENTE: 7H30 AS 13H30 EMAIL: MEDIACAOMACHADINHO@SEDUC.RO.GOV.BR CONTATO: ANDREIA CORREA (COORD. MEDIA?AO TECNOLOGICA) 69 99200 9714
E-TICKET	1589337262 - QB312446221BR (VER DETALHES)",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,1
8159162,56720,CHAMADO ABERTO VIA E-MAIL CONFORME AUTORIZADO POR CLEUCELI. (ETICKET) DEFEITO: DEFEITO BOTAO NAO D? SINAL E NAO LIGA. TOMBAMENTO: 1531511 HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,2
8144673,56720,"CONTINUIDADE DO CHAMADO 60003413960
",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,3
8138337,56720,CONTINUIDADE DO CHAMADO 60003408576 ,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,4
8138304,56720,CONTINUIDADE DO CHAMADO 60003388790,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,5
8138279,56720,CONTINUIDADE DO CHAMADO 60003376328 ,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,6
8138187,56720,"CONTINUIDADE DO CHAMADO-60003388778


",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,7
8138183,56720,"CONTINUIDADE DO CHAMADO-60003461089


",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,8
7919681,56720,"BIO BLOQUEADA, TECLADO COM DEFEITO.

CRE-MACHADINHO D'OESTE
AV. DIOMERO MORAES BORBA N? 2525
BAIRRO: CENTRO - CEP: 76 868 000
MACHADINHO D' OESTE - RO
EMAIL: MEDIACAOMACHADINHO@SEDUC.RO.GOV.BR
CONTATO: ANDREIA CORREA (COORD. MEDIA?AO TECNOLOGICA) 69 99200 9714

HORARIO DE EXPEDIENTE: 7H30 AS 13H30",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,9
7909991,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: PLACA DE WIFI



TOMBAMENTO: 1.531.473

",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,10
7909988,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: NAO LIGA



TOMBAMENTO: 1.531.792

",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,11
7909986,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO:  DRIVE DE WIFI NAO FUNCIONA (TROCAR).



TOMBAMENTO:  1.529.684

",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,12
7884098,56720,"NAO LIGA.
ENDERE?O: RUA CHICO MENDES N 3716
- BAIRRO: CENTRO
- CEP: 76935000
- CIDADE: SAO FRANCISCO DO GUAPORE
- UF: RO
- TELEFONE E NOME DAS PESSOAS PARA CONTATO: CLAUDIMARA GISELI DE SOUSA - (69) 993944334
- HORARIO PARA ATENDIMENTO: 07:30 AS 13:30 HORAS 
MEDIACAOSFG@SEDUC.RO.GOV.BR ",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,13
7884029,56720,"N CONECTA.
ENDERE?O: RUA CHICO MENDES N 3716
- BAIRRO: CENTRO
- CEP: 76935000
- CIDADE: SAO FRANCISCO DO GUAPORE
- UF: RO
- TELEFONE E NOME DAS PESSOAS PARA CONTATO: CLAUDIMARA GISELI DE SOUSA - (69) 993944334
- HORARIO PARA ATENDIMENTO: 07:30 AS 13:30 HORAS 
MEDIACAOSFG@SEDUC.RO.GOV.BR ",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,14
7884021,56720,"N CONECTA.
ENDERE?O: RUA CHICO MENDES N 3716
- BAIRRO: CENTRO
- CEP: 76935000
- CIDADE: SAO FRANCISCO DO GUAPORE
- UF: RO
- TELEFONE E NOME DAS PESSOAS PARA CONTATO: CLAUDIMARA GISELI DE SOUSA - (69) 993944334
- HORARIO PARA ATENDIMENTO: 07:30 AS 13:30 HORAS 
MEDIACAOSFG@SEDUC.RO.GOV.BR ",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,15
7846575,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: NAO CONECTA INTERNET !

OS NETBOOKS ENCONTRAM-SE NA COORDENADORIA REGIONAL DE EDUCA?AO DE COSTA MARQUES, LOCALIZADO NA AVENIDA DEM?TRIO MELLAS, N? 1915 CENTRO- COSTA MARQUES- CEP: 76937-000. DEVIDO A PANDEMIA DO COVID-19, ESTAMOS ATENDENDO INTERNAMENTE AT? AS 13H.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,16
7798925,62360,"NAO CONECTA NO WIFI.
AV. DESEMBARGADOR MOREIRA, 2875 - DIONISIO TORRES (ONDE SE ENCONTRA OS NETBOOKS)
TELEFONE: 3433-3657 -  (085) 9 8948-7297.
60170173
FORTALEZA/CE
ANDERSON.SAMP@SEPOG.FORTALEZA.CE.GOV.BR",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,17
7662649,56720,"PLACA WI FI DANIFICADA, NAO CONECTA INTERNET;
FONTE DE CARREGAR NAO FUNCIONA.
RUA PRESIDENTE KENNDY, N? 522, BAIRRO: PIONEIROS CIDADE: PIMENTA BUENO, ESTADO: RO CEP: 76970000 , COORDENADORIA REGIONAL DE EDUCA?AO. 
&#9679; NOME DA PESSOA DE CONTATO: LUCIANA GON?ALVES KROHN
&#9679; TELEFONE DE CONTATO : 69-999327492/981317690
&#9679; HORARIO DE EXPEDIENTE DO ORGAO: 7:30 AS 13:30H.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,18
7662632,56720,"PLACA WI FI DANIFICADA, NAO CONECTA INTERNET;
CLICK DO MOUSE NAO FUNCIONA;
FONTE DE CARREGAR NAO FUNCIONA.
RUA PRESIDENTE KENNDY, N? 522, BAIRRO: PIONEIROS CIDADE: PIMENTA BUENO, ESTADO: RO CEP: 76970000 , COORDENADORIA REGIONAL DE EDUCA?AO. 
&#9679; NOME DA PESSOA DE CONTATO: LUCIANA GON?ALVES KROHN
&#9679; TELEFONE DE CONTATO : 69-999327492/981317690
&#9679; HORARIO DE EXPEDIENTE DO ORGAO: 7:30 AS 13:30H.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,19
7662583,56720,"PLACA WI FI DANIFICADA, NAO CONECTA INTERNET;
LETRA D DO TECLADO NAO FUNCIONA;
FONTE DE CARREGAR NAO FUNCIONA.
RUA PRESIDENTE KENNDY, N? 522, BAIRRO: PIONEIROS CIDADE: PIMENTA BUENO, ESTADO: RO CEP: 76970000 , COORDENADORIA REGIONAL DE EDUCA?AO. 
&#9679; NOME DA PESSOA DE CONTATO: LUCIANA GON?ALVES KROHN
&#9679; TELEFONE DE CONTATO : 69-999327492/981317690
&#9679; HORARIO DE EXPEDIENTE DO ORGAO: 7:30 AS 13:30H.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,20
7655522,56720,PLACA WI-FI QUEIMADA,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,21
7655516,56720,PLACA WI-FI QUEIMADA,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,22
7651167,56720,"BATERIA COM FALHA
",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,23
7640531,56720,CHAMADO ABERTO VIA E-MAIL. DEFEITO: NAO CONECTA INTERNET! ATENDENDO INTERNAMENTE AT? AS 13H.,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,24
7640498,56720,	CHAMADO ABERTO VIA E-MAIL. DEFEITO: NAO CONECTA INTERNET! ATENDENDO INTERNAMENTE AT? AS 13H.,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,25
7636032,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: PLACA  WIFI QUEIMADO.

PLACA  WIFI QUEIMADO
FOI REALIZADO FORMATA?AO, POR?M NAO CONECTA INTERNET.

HORARIO DE EXPEDIENTE: 7H30 AS 13H30 HRS

TOMBAMENTO: 1.533 303

",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,26
7596421,56720,DEFEITO PLACA WIFI E EQUIPAMENTO QUANDO EM USO,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,27
7596404,56720,DEFEITO PLACA MAE,NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,28
7552257,56720,"MAU FUNCIONAMENTO DE PROGRAMA, NET FOI FORMATADO E NAO LIGOU MAIS

HOR?RIO DE EXPEDIENTE: SEGUNDA ? SEXTA: 7H30MIN. ?S 11:30/ 13H:30MIN. ?S 17H:30M",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,29
7539970,56720,"NAO CONECTA INTERNET, PROBLEMA DE PONTO DE ACESSO SEM FIO

ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E M?DIO JOAQUIM PEREIRA DA ROCHA
ENDERE?O: AV DIOMERO MORAES BORBA 3647 CENTRO, MACHADINHO DO OESTE - RO

HOR?RIO DE EXPEDIENTE: SEGUNDA ? SEXTA, 07:30 AS 11:30 E DAS 13:30 AS 17:30
NOME DA PESSOA DE CONTATO: NEIVA APARECIDA MOREIRA (SUPERVISORA)
TELEFONE DE CONTATO: 69 984230929  /  69 992198459",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,30
7539818,56720,"NAO TEM SOM

ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL E M?DIO JOAQUIM PEREIRA DA ROCHA
ENDERE?O: AV DIOMERO MORAES BORBA 3647 CENTRO, MACHADINHO DO OESTE - RO

HOR?RIO DE EXPEDIENTE: SEGUNDA ? SEXTA, 07:30 AS 11:30 E DAS 13:30 AS 17:30
NOME DA PESSOA DE CONTATO: NEIVA APARECIDA MOREIRA (SUPERVISORA)
TELEFONE DE CONTATO: 69 984230929  /  69 992198459",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,31
7535732,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: MEM?RIA E TELA AZUL

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,32
7535729,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: NAO ACESSA INTERNET

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,33
7535727,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: PLACA WIFI INOPERANTE

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,34
7535726,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: EQUIPAMENTO ESQUENTANDO E PLACA /WIFI INOPERANTE

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,35
7535722,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: NAO ABRE A TELA

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,36
7535721,56720,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: PLACA WI FI INOPERANTE

HOR?RIO DE ATENDIMENTO DAS 7:30 AS 13:30

ESQUINA COM A RUA PARAN?.",NOTEBOOK,000000000011107616,PLR WI-FI WLESS AW-NE139HS TECNW MONT,37
7956790,56720,"FALHA NA PLACA MAE, NAO RECONHECE O SERVIDOR THEFT DETERRENT CLIENT.
",NOTEBOOK,000000000011107822,PLM EC10IS2/EC10IS1 N2600 DDR3 MGB CKD,1
11015381,60568,"MICRO NAO ESTA INICIALIZANDO, TELA AZUL.

NOME: DVTP-M20
N/S: 4A7193J9U - POSITIVO
IP: 10.3.9.40
GT: 10.3.9.254
MASCARA: 255.255.255.0
DNS1: 10.3.1.1
DNS2: 10.1.1.4
",DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,1
9923333,65923,"BIPANDO AO LIGAR
AGETEC - AG?NCIA MUNICIPAL DE TECNOLOGIA DA INFORMA?AO E INOVA?AO
AV. DR. JOAO ROSA PIRES, 1001, AMAMBA?, CAMPO GRANDE - MS 79008-050
(67) 3314-3300
07:30 ?S 11:00 E DAS 13:00 ?S 17:30 DE SEGUNDA A SEXTA.
VICTOR HUGO DO NASCIMENTO BOBADILHA
ATENDIMENTO T?CNICO/ LABORAT?RIO
DIRETORIA DE ATENDIMENTO E SUPORTE
CONTATO: (67) 3314-3350



",DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,2
9810581,60568,"UNIDADE CD-ROM NAO ESTA ABRINDO.
MICRO: MEIAMBIENTE-M86  -IP: 10.1.30.113  -  M?SCARA: 255.255.255.0
DNS 1: 10.1.1.4  -  DNS 2: 10.1.1.5  -  GATEWAY: 10.1.30.254
",DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,3
9754952,60568,LEITOR DE CD/DVD NAO ESTA LENDO AS MIDIAS.,DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,4
8143284,54967,"LEITOR DE CD NAO FUNCIONA.

INTERESSADO: MARIE KAWASATO
TELEFONE: (11) 4799-1050 - RAMAL: 
PATRIM?NIO: 219341
EQUIPAMENTO: MICROCOMPUTADOR
HORARIO DE ATENDIMENTO DAS 13 ?S 19HS
UA: PJ CRIMINAL DE MOGI DAS CRUZES
TELEFONE: (011) 4726-4853 / F.469-8877 R.221/222
RUA: AV. VALENTINA MELLO FREIRE BORENSTEIN, 331
SALA: 39
ANDAR: TERREO
BAIRRO: VILA SAO FRANCISCO
CEP: 08735-270 
",DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,5
7489144,54967,"CONSTATADO PROBLEMA NO LEITO DE CD/DVD,O ATENDIMENTO DEVERA SER FEITO EM UMA QUARTA-FEIRA, SEGUNDO O USUARIO ? O UNICO DIA POSSIVEL PARA TER ACESSO A SALA.
HOR?RIO DE ATENDIMENTO: 13:00 - 19:00",DESKTOP,000000000011109481,ODD DVDRW SATA PR DSK GH24NSC0 LG,6
10964913,66101,"PREZADOS,
GENTILEZA VERIFICAR A PORTA HDMI DA ESTA?AO 7121.
EST? COM DEFEITO. ",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,1
10933553,66867,"SENHORES, BOA TARDE, UTILIZO DOIS MONITORES DE TRABALHO E QUANDO A TELA ? BLOQUEADA APENAS UM MONITOR VOLTA A ATIVIDADE NORMAL, O OUTRO FICA DESLIGADO, SOMENTE VOLTA A FUNCIONAR QUANDO DESLIGO A M?QUINA, NEM REINICIAR VOLTA AS DUAS TELAS. FAVOR, VERIFICAR O OCORRIDO. IMPORTANTE! TRABALHO DE 7H AS 13H. DESDE J? OBRIGADA.",DIVERSOS,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,2
10933553,66867,"SENHORES, BOA TARDE, UTILIZO DOIS MONITORES DE TRABALHO E QUANDO A TELA ? BLOQUEADA APENAS UM MONITOR VOLTA A ATIVIDADE NORMAL, O OUTRO FICA DESLIGADO, SOMENTE VOLTA A FUNCIONAR QUANDO DESLIGO A M?QUINA, NEM REINICIAR VOLTA AS DUAS TELAS. FAVOR, VERIFICAR O OCORRIDO. IMPORTANTE! TRABALHO DE 7H AS 13H. DESDE J? OBRIGADA.",DESKTOP,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,3
10874458,48039,"S:
CLIENTE RELATA QUE O MONITOR ESTA COM MACHA COMO PIXER PRETO

A:
ABERTURA DE CHAMADO COMO EST? NA PEP:

S:
NECESS?RIO ATENDIMENTO ONSITE PARA O CLIENTE.
RESPONS?VEL: ARMANDO OU PESSOAL DO SUPORTE DE TI
HOR?RIO DE FUNCIONAMENTO:  DAS 8H AS 12H E 13H AS 17H DE SEGUNDA A SEXTA-FEIRA
",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,4
10862210,59600,"ENTRADA HDMI DO MONITOR NAO EST? FUNCIONANDO,  FOI FEITO TESTE COM OUTROS CABOS HDMI E COMPUTADOR COM OUTRO MONITOR E FUNCIONOU NORMALMENTE.",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,5
10544997,48039,"DEFEITO: MONITOR APRESENTA LINHA MORTA (DEAD PIXELS) VERTICAL NO MEIO DA TELA.

ENDERE?O: DELEGACIA DE ESTELIONATO E ACIDENTES DE TR?NSITO - RUA CARLOS MENEGHETTI, 52 - JD. CERRO AZUL - CEP 87010-540 - MARING?/PR
CONTATO: ELIANE
TELEFONE: (44) 998326498",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,6
10488182,66101,"S:
MONITOR - LIGA MAS NAO DA V?DEO.

A:
ATENDIMENTO ON SITE

S:
RESPONS?VEL: SARGENTO CESAR
HOR?RIO: SEGUNDA E QUINTA 8H AS 15H E SEXTA DE 8H AS 11H
TELEFONE: 21-21177434",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,7
10431378,48039,"O MONITORE NAO APRESENTA SINAL DE V?DEO USANDO O CABO HDMI A PORTA VGA EST? FUNCIONANDO CORRETAMENTE. FORAM TESTADOS EM OUTRA M?QUINA COM OUTRO CABO HDMI E APRESENTOU A MESMA FALHA, FOI TESTADO A M?QUINA COM OUTRO MONITOR E FUNCIONOU NORMALMENTE. ",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,8
10431378,48039,"O MONITORE NAO APRESENTA SINAL DE V?DEO USANDO O CABO HDMI A PORTA VGA EST? FUNCIONANDO CORRETAMENTE. FORAM TESTADOS EM OUTRA M?QUINA COM OUTRO CABO HDMI E APRESENTOU A MESMA FALHA, FOI TESTADO A M?QUINA COM OUTRO MONITOR E FUNCIONOU NORMALMENTE. ",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,9
10380308,48039,"CHAMADO ABERTO VIA E-MAIL.

DEFEITO: MONITOR NAO LIGA, NAO RECEBE ENERGIA, J? FOI TESTADO EM OUTRA TOMADA.

LOCAL DO ATENDIMENTO: CEUNES - CENTRO UNIVERSIT?RIO NORTE DO ESP?RITO SANTO. RODOVIA GOVERNADOR M?RIO COVAS, KM 60 - BAIRRO LITOR?NEO, SAO MATEUS - ES | CEP 29932-540 - BIBLIOTECA SETORIAL NORTE (CAMPUS SAO MATEUS)

CONTATO TELEF?NICO E E-MAIL: (27) 3312-1722 / DTIN.CEUNES@UFES.BR / KEVIN CAPELINI

HOR?RIO DE EXPEDIENTE: AS 8H ?S 17H",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,10
10337306,48039,"MONITOR COM PROBLEMA INTERMITENTE, DEPOIS DE ALGUNS MINUTOS LIGADO O MESMO DESLIGA.",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,11
10315093,66867,"SOLICITO ABERTURA DE GARANTIA PARA TROCA DO MEU MONITOR, POIS O CONECTOR PARA HDMI EST? FROUXO, CAUSANDO MAL CONTATO. O ALEXANDRE GOMES BEZERRA ESTAVA TRATANDO ESTA SOLICITA?AO, POR?M NAO CONSIGO CONTATO COM ELE. AT? O PESSOAL DA POSITIVO J? VEIO AQUI E PEDIU PARA ABRIRMOS ESTA GARANTIA PARA TROCA. POR FAVOR ABRIR A GARANTIA COM O N? DE S?RIE DO MEU MONITOR.
MONITOR POSITIVO, N? S?RIE 512E78183, MODELO 22MP55PK.
PATRIM?NIO DA M?QUINA 1000004654.",DESKTOP,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,12
10315093,66867,"SOLICITO ABERTURA DE GARANTIA PARA TROCA DO MEU MONITOR, POIS O CONECTOR PARA HDMI EST? FROUXO, CAUSANDO MAL CONTATO. O ALEXANDRE GOMES BEZERRA ESTAVA TRATANDO ESTA SOLICITA?AO, POR?M NAO CONSIGO CONTATO COM ELE. AT? O PESSOAL DA POSITIVO J? VEIO AQUI E PEDIU PARA ABRIRMOS ESTA GARANTIA PARA TROCA. POR FAVOR ABRIR A GARANTIA COM O N? DE S?RIE DO MEU MONITOR.
MONITOR POSITIVO, N? S?RIE 512E78183, MODELO 22MP55PK.
PATRIM?NIO DA M?QUINA 1000004654.",DIVERSOS,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,13
9914468,59600,"EST? COM UM ARTEFATO NA TELA, UMA LISTRA, NAO CAIU NEM SOFREU IMPACTO.

CONTATO: (084) 31900600, RAMAL 8416 ( FALAR COM FELIPE )
INFORMAMOS QUE ESTE CHAMADO DEVERA SER FEITO ENTRE 08:00 AS 14:00 HORAS.",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,14
9874231,61080,"S:LISTAS NA TELA 

A: PESQUISADO PEP 

S: NECESSARIO CHAMADO 

 FALAR COM :MARCIO 
HORARIO :DAS  COMERCIA L 
",DESKTOP,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,15
9824507,60151,"ATENDIMENTO WEB

SINTOMA:

BOA TARDE,

SOLICITAMOS ATENDIMENTO PARA O EQUIPAMENTO:

N?MERO DE S?RIE: 4A555546K
DEFEITO APRESENTADO: MONITOR COM MANCHA NA TELA IMPOSSIBILITANDO O USO. 

ENDERE?O PARA ATENDIMENTO:
ESCOLA ESTADUAL DO CAMPO CERRADO DAS CINZAS - EFM

RUA NOSSA SENHORA DO CARMO, SN. - BAIRRO CERRADO DAS CINZAS

CEP 84.990-000 - ARAPOTI  - PR

CONTATO:

E-MAIL: APOCERRADO@SEED.PR.GOV.BR

RODRIGO JOSE MIRANDA (SECRET?RIO): (43)996953877

ELLEN SIMONE STUTZ SOUTO (DIRETORA): (43) 99675-9791

HOR?RIO PARA ATENDIMENTO: 8H ?S 12H - 13H ?S 17H",DESKTOP,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,16
9787846,60151,"O MONITOR NAO LIGA, TROCADO CABO DE ENERGIA, FEITO V?RIOS TESTES, SEM CONSEGUIR IDENTIFICAR O PROBLEMA.
TELEFONE COM DDD  42 3638 89 40 E NOME DAS PESSOAS PARA CONTATO: SETOR CRTE, QUALQUER PESSOA DO SETOR.
- HOR?RIO PARA ATENDIMENTO: 07:30 AS 11 50 E DAS 13:00 AS 17:20
SETOR CRTE - NRE LARANJEIRAS DO SUL
ENDERE?O ONDE SE ENCONTRA O MONITOR: 
N?CLEO REGIONAL DE EDUCA?AO
ENDERE?O: R. SETE DE SETEMBRO, 2720 - CENTRO, LARANJEIRAS DO SUL - PR, 85301-070
HORAS: ABERTO AGORA ?
ADICIONAR HOR?RIO DE FUNCIONAMENTO
TELEFONE: (42) 36358900
",DESKTOP,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,17
9773541,48039,"
SINTOMA: MONITOR EST? OSCILANDO AS CORES DA TELA E PISCA
A?AO: VERIFICADO PEP
SOLU?AO: ABERTURA DE CHAMADO
HOR?RIO: 07:00 ?S 17:00
RESPONS?VEL: ANDRE
CONTATO: 27 995146577",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,18
9773529,48039,"
SINTOMA: MONITOR EST? OSCILANDO AS CORES DA TELA E PISCA 
A?AO: VERIFICADO PEP 
SOLU?AO: ABERTURA DE CHAMADO 
HOR?RIO: 07:00 ?S 17:00
RESPONS?VEL:  ANDRE
CONTATO:  27 995146577",MONITOR,000000000011109720,MON LED 21.5` LG 22MP55PQ POS,19
